user_id,session_id,event_timestamp,event_name,page_title,page_location,traffic_source,medium,device_category,country,product_name,event_value,event_date,event_hour
U02214,S02214,2026-06-15 14:25:48.721158,view_item,Product Page,/product,facebook,email,mobile,Poland,The Requiem Red,0.0,2026-06-15,14
U02215,S02215,2026-06-24 13:37:48.721158,page_view,Homepage,/home,email,referral,desktop,Germany,Not Applicable,0.0,2026-06-24,13
U02216,S02216,2026-06-20 00:07:48.721158,page_view,Homepage,/home,direct,none,mobile,Germany,Not Applicable,0.0,2026-06-20,0
U02216,S02216,2026-06-20 00:09:48.721158,view_item,Product Page,/product,direct,none,mobile,Germany,Sapiens: A Brief History of Humankind,0.0,2026-06-20,0
U02216,S02216,2026-06-20 00:11:48.721158,add_to_cart,Cart,/cart,direct,none,mobile,Germany,Sapiens: A Brief History of Humankind,54.23,2026-06-20,0
U02216,S02216,2026-06-20 00:14:48.721158,begin_checkout,Checkout,/checkout,direct,none,mobile,Germany,Sapiens: A Brief History of Humankind,54.23,2026-06-20,0
U02216,S02216,2026-06-20 00:17:48.721158,purchase,Purchase Confirmation,/purchase,direct,none,mobile,Germany,Sapiens: A Brief History of Humankind,54.23,2026-06-20,0
U02217,S02217,2026-07-01 06:27:48.721158,page_view,Homepage,/home,linkedin,none,desktop,United Kingdom,Not Applicable,0.0,2026-07-01,6
U02217,S02217,2026-07-01 06:29:48.721158,view_item,Product Page,/product,linkedin,none,desktop,United Kingdom,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),0.0,2026-07-01,6
U02218,S02218,2026-06-03 11:50:48.721158,page_view,Homepage,/home,linkedin,email,mobile,Germany,Not Applicable,0.0,2026-06-03,11
U02218,S02218,2026-06-03 11:52:48.721158,view_item,Product Page,/product,linkedin,email,mobile,Germany,Sharp Objects,0.0,2026-06-03,11
U02219,S02219,2026-06-05 23:26:48.721158,page_view,Homepage,/home,direct,organic,desktop,Canada,Not Applicable,0.0,2026-06-05,23
U02219,S02219,2026-06-05 23:28:48.721158,view_item,Product Page,/product,direct,organic,desktop,Canada,The Requiem Red,0.0,2026-06-05,23
U02219,S02219,2026-06-05 23:30:48.721158,add_to_cart,Cart,/cart,direct,organic,desktop,Canada,The Requiem Red,22.65,2026-06-05,23
U02220,S02220,2026-06-10 03:31:48.721158,page_view,Homepage,/home,referral,none,mobile,United States,Not Applicable,0.0,2026-06-10,3
U02220,S02220,2026-06-10 03:33:48.721158,view_item,Product Page,/product,referral,none,mobile,United States,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-10,3
U02221,S02221,2026-06-17 07:40:48.721158,page_view,Homepage,/home,facebook,social,mobile,Germany,Not Applicable,0.0,2026-06-17,7
U02221,S02221,2026-06-17 07:42:48.721158,view_item,Product Page,/product,facebook,social,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-17,7
U02222,S02222,2026-06-26 20:15:48.721158,page_view,Homepage,/home,direct,organic,mobile,United Kingdom,Not Applicable,0.0,2026-06-26,20
U02222,S02222,2026-06-26 20:17:48.721158,view_item,Product Page,/product,direct,organic,mobile,United Kingdom,Libertarianism for Beginners,0.0,2026-06-26,20
U02223,S02223,2026-06-07 00:10:48.721158,page_view,Homepage,/home,direct,referral,desktop,Canada,Not Applicable,0.0,2026-06-07,0
U02223,S02223,2026-06-07 00:12:48.721158,view_item,Product Page,/product,direct,referral,desktop,Canada,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),0.0,2026-06-07,0
U02223,S02223,2026-06-07 00:14:48.721158,add_to_cart,Cart,/cart,direct,referral,desktop,Canada,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-06-07,0
U02223,S02223,2026-06-07 00:17:48.721158,begin_checkout,Checkout,/checkout,direct,referral,desktop,Canada,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-06-07,0
U02224,S02224,2026-06-19 19:08:48.721158,page_view,Homepage,/home,referral,paid,mobile,Nigeria,Not Applicable,0.0,2026-06-19,19
U02225,S02225,2026-06-19 09:26:48.721158,page_view,Homepage,/home,referral,social,desktop,United States,Not Applicable,0.0,2026-06-19,9
U02225,S02225,2026-06-19 09:28:48.721158,view_item,Product Page,/product,referral,social,desktop,United States,It's Only the Himalayas,0.0,2026-06-19,9
U02225,S02225,2026-06-19 09:30:48.721158,add_to_cart,Cart,/cart,referral,social,desktop,United States,It's Only the Himalayas,45.17,2026-06-19,9
U02226,S02226,2026-06-16 07:15:48.721158,page_view,Homepage,/home,google,paid,desktop,Germany,Not Applicable,0.0,2026-06-16,7
U02226,S02226,2026-06-16 07:17:48.721158,view_item,Product Page,/product,google,paid,desktop,Germany,Tipping the Velvet,0.0,2026-06-16,7
U02227,S02227,2026-06-15 00:49:48.721158,page_view,Homepage,/home,linkedin,none,desktop,Poland,Not Applicable,0.0,2026-06-15,0
U02228,S02228,2026-06-28 03:42:48.721158,page_view,Homepage,/home,email,paid,desktop,Nigeria,Not Applicable,0.0,2026-06-28,3
U02228,S02228,2026-06-28 03:44:48.721158,view_item,Product Page,/product,email,paid,desktop,Nigeria,It's Only the Himalayas,0.0,2026-06-28,3
U02229,S02229,2026-06-12 04:40:48.721158,page_view,Homepage,/home,google,paid,mobile,Germany,Not Applicable,0.0,2026-06-12,4
U02230,S02230,2026-06-12 07:24:48.721158,page_view,Homepage,/home,google,email,tablet,Nigeria,Not Applicable,0.0,2026-06-12,7
U02230,S02230,2026-06-12 07:26:48.721158,view_item,Product Page,/product,google,email,tablet,Nigeria,Rip it Up and Start Again,0.0,2026-06-12,7
U02231,S02231,2026-06-11 06:27:48.721158,page_view,Homepage,/home,facebook,email,mobile,Canada,Not Applicable,0.0,2026-06-11,6
U02231,S02231,2026-06-11 06:29:48.721158,view_item,Product Page,/product,facebook,email,mobile,Canada,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-11,6
U02232,S02232,2026-06-27 00:25:48.721158,page_view,Homepage,/home,linkedin,email,mobile,United Kingdom,Not Applicable,0.0,2026-06-27,0
U02232,S02232,2026-06-27 00:27:48.721158,view_item,Product Page,/product,linkedin,email,mobile,United Kingdom,It's Only the Himalayas,0.0,2026-06-27,0
U02232,S02232,2026-06-27 00:29:48.721158,add_to_cart,Cart,/cart,linkedin,email,mobile,United Kingdom,It's Only the Himalayas,45.17,2026-06-27,0
U02233,S02233,2026-06-28 03:18:48.721158,page_view,Homepage,/home,linkedin,referral,mobile,Germany,Not Applicable,0.0,2026-06-28,3
U02234,S02234,2026-06-02 15:28:48.721158,page_view,Homepage,/home,facebook,paid,desktop,Nigeria,Not Applicable,0.0,2026-06-02,15
U02234,S02234,2026-06-02 15:30:48.721158,view_item,Product Page,/product,facebook,paid,desktop,Nigeria,Sharp Objects,0.0,2026-06-02,15
U02234,S02234,2026-06-02 15:32:48.721158,add_to_cart,Cart,/cart,facebook,paid,desktop,Nigeria,Sharp Objects,47.82,2026-06-02,15
U02234,S02234,2026-06-02 15:35:48.721158,begin_checkout,Checkout,/checkout,facebook,paid,desktop,Nigeria,Sharp Objects,47.82,2026-06-02,15
U02235,S02235,2026-06-03 02:32:48.721158,page_view,Homepage,/home,linkedin,paid,desktop,Germany,Not Applicable,0.0,2026-06-03,2
U02235,S02235,2026-06-03 02:34:48.721158,view_item,Product Page,/product,linkedin,paid,desktop,Germany,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",0.0,2026-06-03,2
U02236,S02236,2026-06-27 18:40:48.721158,page_view,Homepage,/home,linkedin,social,mobile,Poland,Not Applicable,0.0,2026-06-27,18
U02236,S02236,2026-06-27 18:42:48.721158,view_item,Product Page,/product,linkedin,social,mobile,Poland,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-27,18
U02236,S02236,2026-06-27 18:44:48.721158,add_to_cart,Cart,/cart,linkedin,social,mobile,Poland,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-27,18
U02236,S02236,2026-06-27 18:47:48.721158,begin_checkout,Checkout,/checkout,linkedin,social,mobile,Poland,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-27,18
U02237,S02237,2026-06-01 13:51:48.721158,page_view,Homepage,/home,google,organic,mobile,Germany,Not Applicable,0.0,2026-06-01,13
U02237,S02237,2026-06-01 13:53:48.721158,view_item,Product Page,/product,google,organic,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-01,13
U02238,S02238,2026-06-13 05:51:48.721158,page_view,Homepage,/home,email,paid,desktop,United Kingdom,Not Applicable,0.0,2026-06-13,5
U02238,S02238,2026-06-13 05:53:48.721158,view_item,Product Page,/product,email,paid,desktop,United Kingdom,The Dirty Little Secrets of Getting Your Dream Job,0.0,2026-06-13,5
U02239,S02239,2026-06-20 01:47:48.721158,page_view,Homepage,/home,direct,paid,mobile,Poland,Not Applicable,0.0,2026-06-20,1
U02240,S02240,2026-06-13 10:13:48.721158,page_view,Homepage,/home,linkedin,organic,mobile,Germany,Not Applicable,0.0,2026-06-13,10
U02240,S02240,2026-06-13 10:15:48.721158,view_item,Product Page,/product,linkedin,organic,mobile,Germany,Shakespeare's Sonnets,0.0,2026-06-13,10
U02241,S02241,2026-06-04 06:24:48.721158,page_view,Homepage,/home,email,social,mobile,United States,Not Applicable,0.0,2026-06-04,6
U02241,S02241,2026-06-04 06:26:48.721158,view_item,Product Page,/product,email,social,mobile,United States,The Dirty Little Secrets of Getting Your Dream Job,0.0,2026-06-04,6
U02242,S02242,2026-06-07 13:53:48.721158,page_view,Homepage,/home,google,email,desktop,Germany,Not Applicable,0.0,2026-06-07,13
U02242,S02242,2026-06-07 13:55:48.721158,view_item,Product Page,/product,google,email,desktop,Germany,Libertarianism for Beginners,0.0,2026-06-07,13
U02242,S02242,2026-06-07 13:57:48.721158,add_to_cart,Cart,/cart,google,email,desktop,Germany,Libertarianism for Beginners,51.33,2026-06-07,13
U02242,S02242,2026-06-07 14:00:48.721158,begin_checkout,Checkout,/checkout,google,email,desktop,Germany,Libertarianism for Beginners,51.33,2026-06-07,14
U02243,S02243,2026-06-05 13:35:48.721158,page_view,Homepage,/home,google,none,desktop,Germany,Not Applicable,0.0,2026-06-05,13
U02244,S02244,2026-06-12 15:46:48.721158,page_view,Homepage,/home,google,none,desktop,Poland,Not Applicable,0.0,2026-06-12,15
U02244,S02244,2026-06-12 15:48:48.721158,view_item,Product Page,/product,google,none,desktop,Poland,Mesaerion: The Best Science Fiction Stories 1800-1849,0.0,2026-06-12,15
U02245,S02245,2026-06-01 04:51:48.721158,page_view,Homepage,/home,email,none,mobile,Poland,Not Applicable,0.0,2026-06-01,4
U02245,S02245,2026-06-01 04:53:48.721158,view_item,Product Page,/product,email,none,mobile,Poland,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",0.0,2026-06-01,4
U02246,S02246,2026-06-25 15:32:48.721158,page_view,Homepage,/home,email,email,desktop,Germany,Not Applicable,0.0,2026-06-25,15
U02246,S02246,2026-06-25 15:34:48.721158,view_item,Product Page,/product,email,email,desktop,Germany,Mesaerion: The Best Science Fiction Stories 1800-1849,0.0,2026-06-25,15
U02247,S02247,2026-06-05 06:12:48.721158,page_view,Homepage,/home,facebook,organic,desktop,United States,Not Applicable,0.0,2026-06-05,6
U02247,S02247,2026-06-05 06:14:48.721158,view_item,Product Page,/product,facebook,organic,desktop,United States,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",0.0,2026-06-05,6
U02247,S02247,2026-06-05 06:16:48.721158,add_to_cart,Cart,/cart,facebook,organic,desktop,United States,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-06-05,6
U02247,S02247,2026-06-05 06:19:48.721158,begin_checkout,Checkout,/checkout,facebook,organic,desktop,United States,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-06-05,6
U02247,S02247,2026-06-05 06:22:48.721158,purchase,Purchase Confirmation,/purchase,facebook,organic,desktop,United States,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-06-05,6
U02248,S02248,2026-06-07 08:38:48.721158,page_view,Homepage,/home,direct,organic,mobile,Germany,Not Applicable,0.0,2026-06-07,8
U02248,S02248,2026-06-07 08:40:48.721158,view_item,Product Page,/product,direct,organic,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-07,8
U02248,S02248,2026-06-07 08:42:48.721158,add_to_cart,Cart,/cart,direct,organic,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-07,8
U02248,S02248,2026-06-07 08:45:48.721158,begin_checkout,Checkout,/checkout,direct,organic,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-07,8
U02248,S02248,2026-06-07 08:48:48.721158,purchase,Purchase Confirmation,/purchase,direct,organic,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-07,8
U02249,S02249,2026-06-14 00:40:48.721158,page_view,Homepage,/home,referral,email,desktop,Poland,Not Applicable,0.0,2026-06-14,0
U02249,S02249,2026-06-14 00:42:48.721158,view_item,Product Page,/product,referral,email,desktop,Poland,Tipping the Velvet,0.0,2026-06-14,0
U02249,S02249,2026-06-14 00:44:48.721158,add_to_cart,Cart,/cart,referral,email,desktop,Poland,Tipping the Velvet,53.74,2026-06-14,0
U02250,S02250,2026-06-14 09:26:48.721158,page_view,Homepage,/home,linkedin,organic,desktop,Poland,Not Applicable,0.0,2026-06-14,9
U02250,S02250,2026-06-14 09:28:48.721158,view_item,Product Page,/product,linkedin,organic,desktop,Poland,Sapiens: A Brief History of Humankind,0.0,2026-06-14,9
U02250,S02250,2026-06-14 09:30:48.721158,add_to_cart,Cart,/cart,linkedin,organic,desktop,Poland,Sapiens: A Brief History of Humankind,54.23,2026-06-14,9
U02251,S02251,2026-06-13 19:02:48.721158,page_view,Homepage,/home,email,referral,mobile,Poland,Not Applicable,0.0,2026-06-13,19
U02252,S02252,2026-07-01 04:16:48.721158,page_view,Homepage,/home,referral,organic,desktop,Germany,Not Applicable,0.0,2026-07-01,4
U02252,S02252,2026-07-01 04:18:48.721158,view_item,Product Page,/product,referral,organic,desktop,Germany,Mesaerion: The Best Science Fiction Stories 1800-1849,0.0,2026-07-01,4
U02252,S02252,2026-07-01 04:20:48.721158,add_to_cart,Cart,/cart,referral,organic,desktop,Germany,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,2026-07-01,4
U02253,S02253,2026-06-07 09:39:48.721158,page_view,Homepage,/home,email,organic,desktop,United States,Not Applicable,0.0,2026-06-07,9
U02254,S02254,2026-06-23 07:32:48.721158,page_view,Homepage,/home,referral,referral,desktop,Nigeria,Not Applicable,0.0,2026-06-23,7
U02255,S02255,2026-06-19 13:23:48.721158,page_view,Homepage,/home,email,none,mobile,Nigeria,Not Applicable,0.0,2026-06-19,13
U02256,S02256,2026-06-13 02:59:48.721158,page_view,Homepage,/home,email,organic,desktop,Nigeria,Not Applicable,0.0,2026-06-13,2
U02257,S02257,2026-06-14 21:48:48.721158,page_view,Homepage,/home,direct,none,desktop,Poland,Not Applicable,0.0,2026-06-14,21
U02257,S02257,2026-06-14 21:50:48.721158,view_item,Product Page,/product,direct,none,desktop,Poland,Sapiens: A Brief History of Humankind,0.0,2026-06-14,21
U02257,S02257,2026-06-14 21:52:48.721158,add_to_cart,Cart,/cart,direct,none,desktop,Poland,Sapiens: A Brief History of Humankind,54.23,2026-06-14,21
U02257,S02257,2026-06-14 21:55:48.721158,begin_checkout,Checkout,/checkout,direct,none,desktop,Poland,Sapiens: A Brief History of Humankind,54.23,2026-06-14,21
U02257,S02257,2026-06-14 21:58:48.721158,purchase,Purchase Confirmation,/purchase,direct,none,desktop,Poland,Sapiens: A Brief History of Humankind,54.23,2026-06-14,21
U02258,S02258,2026-06-19 12:55:48.721158,page_view,Homepage,/home,referral,paid,mobile,Poland,Not Applicable,0.0,2026-06-19,12
U02259,S02259,2026-06-10 12:58:48.721158,page_view,Homepage,/home,referral,none,desktop,Nigeria,Not Applicable,0.0,2026-06-10,12
U02260,S02260,2026-06-18 08:42:48.721158,page_view,Homepage,/home,google,organic,mobile,United Kingdom,Not Applicable,0.0,2026-06-18,8
U02260,S02260,2026-06-18 08:44:48.721158,view_item,Product Page,/product,google,organic,mobile,United Kingdom,Olio,0.0,2026-06-18,8
U02260,S02260,2026-06-18 08:46:48.721158,add_to_cart,Cart,/cart,google,organic,mobile,United Kingdom,Olio,23.88,2026-06-18,8
U02261,S02261,2026-06-08 23:59:48.721158,page_view,Homepage,/home,email,none,mobile,Nigeria,Not Applicable,0.0,2026-06-08,23
U02261,S02261,2026-06-09 00:01:48.721158,view_item,Product Page,/product,email,none,mobile,Nigeria,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-09,0
U02261,S02261,2026-06-09 00:03:48.721158,add_to_cart,Cart,/cart,email,none,mobile,Nigeria,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-06-09,0
U02261,S02261,2026-06-09 00:06:48.721158,begin_checkout,Checkout,/checkout,email,none,mobile,Nigeria,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-06-09,0
U02262,S02262,2026-06-09 21:41:48.721158,page_view,Homepage,/home,referral,organic,mobile,United Kingdom,Not Applicable,0.0,2026-06-09,21
U02263,S02263,2026-06-19 23:54:48.721158,page_view,Homepage,/home,direct,referral,tablet,Canada,Not Applicable,0.0,2026-06-19,23
U02263,S02263,2026-06-19 23:56:48.721158,view_item,Product Page,/product,direct,referral,tablet,Canada,Sapiens: A Brief History of Humankind,0.0,2026-06-19,23
U02263,S02263,2026-06-19 23:58:48.721158,add_to_cart,Cart,/cart,direct,referral,tablet,Canada,Sapiens: A Brief History of Humankind,54.23,2026-06-19,23
U02264,S02264,2026-06-10 16:03:48.721158,page_view,Homepage,/home,direct,paid,desktop,Poland,Not Applicable,0.0,2026-06-10,16
U02265,S02265,2026-06-16 10:42:48.721158,page_view,Homepage,/home,referral,organic,tablet,United Kingdom,Not Applicable,0.0,2026-06-16,10
U02265,S02265,2026-06-16 10:44:48.721158,view_item,Product Page,/product,referral,organic,tablet,United Kingdom,Olio,0.0,2026-06-16,10
U02265,S02265,2026-06-16 10:46:48.721158,add_to_cart,Cart,/cart,referral,organic,tablet,United Kingdom,Olio,23.88,2026-06-16,10
U02265,S02265,2026-06-16 10:49:48.721158,begin_checkout,Checkout,/checkout,referral,organic,tablet,United Kingdom,Olio,23.88,2026-06-16,10
U02266,S02266,2026-06-27 07:04:48.721158,page_view,Homepage,/home,linkedin,paid,desktop,United Kingdom,Not Applicable,0.0,2026-06-27,7
U02266,S02266,2026-06-27 07:06:48.721158,view_item,Product Page,/product,linkedin,paid,desktop,United Kingdom,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",0.0,2026-06-27,7
U02267,S02267,2026-06-22 17:46:48.721158,page_view,Homepage,/home,direct,social,desktop,Poland,Not Applicable,0.0,2026-06-22,17
U02267,S02267,2026-06-22 17:48:48.721158,view_item,Product Page,/product,direct,social,desktop,Poland,The Dirty Little Secrets of Getting Your Dream Job,0.0,2026-06-22,17
U02268,S02268,2026-06-12 03:49:48.721158,page_view,Homepage,/home,google,none,mobile,United Kingdom,Not Applicable,0.0,2026-06-12,3
U02268,S02268,2026-06-12 03:51:48.721158,view_item,Product Page,/product,google,none,mobile,United Kingdom,Rip it Up and Start Again,0.0,2026-06-12,3
U02268,S02268,2026-06-12 03:53:48.721158,add_to_cart,Cart,/cart,google,none,mobile,United Kingdom,Rip it Up and Start Again,35.02,2026-06-12,3
U02268,S02268,2026-06-12 03:56:48.721158,begin_checkout,Checkout,/checkout,google,none,mobile,United Kingdom,Rip it Up and Start Again,35.02,2026-06-12,3
U02268,S02268,2026-06-12 03:59:48.721158,purchase,Purchase Confirmation,/purchase,google,none,mobile,United Kingdom,Rip it Up and Start Again,35.02,2026-06-12,3
U02269,S02269,2026-06-17 11:29:48.721158,page_view,Homepage,/home,referral,paid,tablet,United Kingdom,Not Applicable,0.0,2026-06-17,11
U02269,S02269,2026-06-17 11:31:48.721158,view_item,Product Page,/product,referral,paid,tablet,United Kingdom,Mesaerion: The Best Science Fiction Stories 1800-1849,0.0,2026-06-17,11
U02270,S02270,2026-06-12 02:18:48.721158,page_view,Homepage,/home,google,social,desktop,Canada,Not Applicable,0.0,2026-06-12,2
U02271,S02271,2026-06-17 02:37:48.721158,page_view,Homepage,/home,linkedin,organic,desktop,United States,Not Applicable,0.0,2026-06-17,2
U02271,S02271,2026-06-17 02:39:48.721158,view_item,Product Page,/product,linkedin,organic,desktop,United States,It's Only the Himalayas,0.0,2026-06-17,2
U02272,S02272,2026-06-30 00:34:48.721158,page_view,Homepage,/home,email,social,mobile,Canada,Not Applicable,0.0,2026-06-30,0
U02272,S02272,2026-06-30 00:36:48.721158,view_item,Product Page,/product,email,social,mobile,Canada,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-30,0
U02272,S02272,2026-06-30 00:38:48.721158,add_to_cart,Cart,/cart,email,social,mobile,Canada,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-06-30,0
U02273,S02273,2026-06-05 04:09:48.721158,page_view,Homepage,/home,facebook,referral,mobile,Germany,Not Applicable,0.0,2026-06-05,4
U02274,S02274,2026-06-15 02:22:48.721158,page_view,Homepage,/home,facebook,referral,desktop,United States,Not Applicable,0.0,2026-06-15,2
U02275,S02275,2026-06-04 01:03:48.721158,page_view,Homepage,/home,facebook,referral,desktop,Poland,Not Applicable,0.0,2026-06-04,1
U02275,S02275,2026-06-04 01:05:48.721158,view_item,Product Page,/product,facebook,referral,desktop,Poland,Set Me Free,0.0,2026-06-04,1
U02276,S02276,2026-06-21 04:23:48.721158,page_view,Homepage,/home,email,paid,desktop,Germany,Not Applicable,0.0,2026-06-21,4
U02276,S02276,2026-06-21 04:25:48.721158,view_item,Product Page,/product,email,paid,desktop,Germany,Sharp Objects,0.0,2026-06-21,4
U02277,S02277,2026-06-10 07:10:48.721158,page_view,Homepage,/home,referral,paid,mobile,Poland,Not Applicable,0.0,2026-06-10,7
U02278,S02278,2026-06-05 00:50:48.721158,page_view,Homepage,/home,facebook,email,desktop,Canada,Not Applicable,0.0,2026-06-05,0
U02278,S02278,2026-06-05 00:52:48.721158,view_item,Product Page,/product,facebook,email,desktop,Canada,Rip it Up and Start Again,0.0,2026-06-05,0
U02279,S02279,2026-06-01 20:32:48.721158,page_view,Homepage,/home,email,none,mobile,Poland,Not Applicable,0.0,2026-06-01,20
U02279,S02279,2026-06-01 20:34:48.721158,view_item,Product Page,/product,email,none,mobile,Poland,Set Me Free,0.0,2026-06-01,20
U02279,S02279,2026-06-01 20:36:48.721158,add_to_cart,Cart,/cart,email,none,mobile,Poland,Set Me Free,17.46,2026-06-01,20
U02279,S02279,2026-06-01 20:39:48.721158,begin_checkout,Checkout,/checkout,email,none,mobile,Poland,Set Me Free,17.46,2026-06-01,20
U02280,S02280,2026-06-04 19:20:48.721158,page_view,Homepage,/home,facebook,none,mobile,United Kingdom,Not Applicable,0.0,2026-06-04,19
U02280,S02280,2026-06-04 19:22:48.721158,view_item,Product Page,/product,facebook,none,mobile,United Kingdom,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",0.0,2026-06-04,19
U02281,S02281,2026-06-27 23:06:48.721158,page_view,Homepage,/home,referral,referral,desktop,United States,Not Applicable,0.0,2026-06-27,23
U02282,S02282,2026-06-20 00:13:48.721158,page_view,Homepage,/home,email,none,desktop,Poland,Not Applicable,0.0,2026-06-20,0
U02283,S02283,2026-06-25 17:29:48.721158,page_view,Homepage,/home,linkedin,none,tablet,United Kingdom,Not Applicable,0.0,2026-06-25,17
U02283,S02283,2026-06-25 17:31:48.721158,view_item,Product Page,/product,linkedin,none,tablet,United Kingdom,Mesaerion: The Best Science Fiction Stories 1800-1849,0.0,2026-06-25,17
U02284,S02284,2026-06-07 18:41:48.721158,page_view,Homepage,/home,direct,none,tablet,United Kingdom,Not Applicable,0.0,2026-06-07,18
U02285,S02285,2026-06-01 17:58:48.721158,page_view,Homepage,/home,email,referral,mobile,Canada,Not Applicable,0.0,2026-06-01,17
U02285,S02285,2026-06-01 18:00:48.721158,view_item,Product Page,/product,email,referral,mobile,Canada,The Dirty Little Secrets of Getting Your Dream Job,0.0,2026-06-01,18
U02285,S02285,2026-06-01 18:02:48.721158,add_to_cart,Cart,/cart,email,referral,mobile,Canada,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-06-01,18
U02285,S02285,2026-06-01 18:05:48.721158,begin_checkout,Checkout,/checkout,email,referral,mobile,Canada,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-06-01,18
U02285,S02285,2026-06-01 18:08:48.721158,purchase,Purchase Confirmation,/purchase,email,referral,mobile,Canada,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-06-01,18
U02286,S02286,2026-06-14 20:35:48.721158,page_view,Homepage,/home,email,social,mobile,United States,Not Applicable,0.0,2026-06-14,20
U02287,S02287,2026-06-30 04:54:48.721158,page_view,Homepage,/home,google,referral,desktop,Germany,Not Applicable,0.0,2026-06-30,4
U02287,S02287,2026-06-30 04:56:48.721158,view_item,Product Page,/product,google,referral,desktop,Germany,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),0.0,2026-06-30,4
U02287,S02287,2026-06-30 04:58:48.721158,add_to_cart,Cart,/cart,google,referral,desktop,Germany,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-06-30,4
U02288,S02288,2026-06-03 04:44:48.721158,page_view,Homepage,/home,email,referral,mobile,United States,Not Applicable,0.0,2026-06-03,4
U02289,S02289,2026-06-05 20:06:48.721158,page_view,Homepage,/home,direct,none,tablet,Germany,Not Applicable,0.0,2026-06-05,20
U02289,S02289,2026-06-05 20:08:48.721158,view_item,Product Page,/product,direct,none,tablet,Germany,A Light in the Attic,0.0,2026-06-05,20
U02290,S02290,2026-06-12 21:00:48.721158,page_view,Homepage,/home,google,email,mobile,Nigeria,Not Applicable,0.0,2026-06-12,21
U02290,S02290,2026-06-12 21:02:48.721158,view_item,Product Page,/product,google,email,mobile,Nigeria,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-12,21
U02291,S02291,2026-06-13 14:48:48.721158,page_view,Homepage,/home,facebook,organic,desktop,Germany,Not Applicable,0.0,2026-06-13,14
U02292,S02292,2026-06-09 01:20:48.721158,page_view,Homepage,/home,email,social,mobile,United States,Not Applicable,0.0,2026-06-09,1
U02293,S02293,2026-06-18 14:14:48.721158,page_view,Homepage,/home,email,referral,mobile,United States,Not Applicable,0.0,2026-06-18,14
U02294,S02294,2026-06-14 16:18:48.721158,page_view,Homepage,/home,direct,social,desktop,Germany,Not Applicable,0.0,2026-06-14,16
U02294,S02294,2026-06-14 16:20:48.721158,view_item,Product Page,/product,direct,social,desktop,Germany,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-14,16
U02295,S02295,2026-06-10 14:22:48.721158,page_view,Homepage,/home,google,paid,tablet,Nigeria,Not Applicable,0.0,2026-06-10,14
U02296,S02296,2026-06-12 11:34:48.721158,page_view,Homepage,/home,direct,paid,desktop,United States,Not Applicable,0.0,2026-06-12,11
